cm_key,mvar2,mvar3,mvar4,mvar5
77358,0,0,1,10
77359,1,53460,4,7
77360,1,50787,6,52
77361,0,0,5,2
77362,1,112266,4,79
77363,0,0,8,6
77364,2,53460,2,28
77365,0,211167,2,64
77366,0,138461,8,7
77367,1,0,1,73
77368,0,2673,4,15
77369,2,0,4,221
77370,2,187110,2,184
77371,0,0,0,189
77372,1,267300,2,92
77373,1,0,4,7
77374,0,109058,3,1
77375,0,0,4,127
77376,0,0,1,273
77377,1,10692,4,16
77378,0,29937,6,234
77379,0,0,3,7
77380,4,179091,4,111
77381,0,0,2,355
77382,2,0,5,1
77383,1,2673,0,76
77384,1,0,1,21
77385,4,0,4,105
77386,1,0,4,242
77387,1,0,3,89
77388,1,0,2,3
77389,2,0,2,13
77390,0,0,2,347
77391,4,0,1,29
77392,1,106385,10,232
77393,0,89100,4,104
77394,0,0,2,244
77395,5,0,1,144
77396,0,0,0,7
77397,0,0,2,298
77398,0,21384,7,56
77399,0,74844,4,82
77400,11,176418,3,5
77401,4,70567,1,109
77402,0,0,3,82
77403,1,0,3,232
77404,1,30294,1,188
77405,1,0,1,103
77406,0,0,1,22
77407,0,0,2,223
77408,0,0,4,28
77409,0,24057,2,95
77410,0,0,0,162
77411,10,0,4,121
77412,1,0,1,229
77413,1,14256,10,244
77414,0,42055,2,5
77415,1,0,7,141
77416,0,185328,3,92
77417,2,0,1,30
77418,0,82863,5,10
77419,0,0,3,191
77420,4,0,3,240
77421,3,253935,8,13
77422,2,0,4,7
77423,4,0,2,198
77424,1,0,1,42
77425,0,51321,3,116
77426,4,0,3,11
77427,3,0,4,197
77428,0,0,4,245
77429,1,0,1,17
77430,0,0,4,21
77431,0,58271,3,42
77432,0,0,3,239
77433,0,0,3,123
77434,4,0,3,47
77435,1,0,6,175
77436,0,115473,4,83
77437,0,34749,2,9
77438,1,122958,4,9
77439,1,0,2,40
77440,3,218116,6,150
77441,2,0,3,198
77442,4,0,6,6
77443,4,8019,4,14
77444,1,122958,2,177
77445,1,0,2,97
77446,1,31185,2,14
77447,1,0,3,287
77448,3,0,0,100
77449,1,0,1,179
77450,4,68963,6,32
77451,3,153964,0,35
77452,3,0,2,132
77453,0,128304,4,8
77454,0,121176,4,7
77455,0,0,2,115
77456,6,98366,1,322
77457,7,0,3,5
77458,4,0,4,82
77459,4,0,0,88
77460,0,0,5,121
77461,0,0,2,30
77462,0,267300,0,13
77463,1,0,1,30
77464,3,133650,10,102
77465,0,0,4,222
77466,0,0,2,66
77467,0,434629,5,148
77468,0,0,6,7
77469,0,0,11,156
77470,0,122958,3,177
77471,3,0,3,4
77472,1,0,5,49
77473,1,62370,2,171
77474,0,0,4,280
77475,1,0,1,229
77476,0,0,7,324
77477,0,0,1,31
77478,1,0,9,4
77479,2,0,1,221
77480,0,0,1,211
77481,0,0,2,52
77482,0,0,3,21
77483,0,0,2,285
77484,1,91951,1,33
77485,0,53460,3,7
77486,0,0,4,125
77487,0,0,4,278
77488,2,233085,8,184
77489,0,0,1,55
77490,0,26730,0,6
77491,0,0,3,4
77492,1,0,3,35
77493,1,16038,3,262
77494,3,0,3,76
77495,4,0,4,37
77496,0,3564,0,2
77497,2,110127,5,7
77498,5,165191,4,1
77499,1,78051,1,104
77500,1,0,2,39
77501,0,434629,4,320
77502,0,0,1,13
77503,0,0,2,31
77504,0,0,2,13
77505,4,44371,3,69
77506,1,0,3,94
77507,0,0,2,52
77508,0,31006,3,29
77509,3,0,1,309
77510,0,4276,4,130
77511,0,0,2,98
77512,7,49005,5,107
77513,1,0,4,7
77514,0,0,9,234
77515,1,133650,0,168
77516,4,106920,1,15
77517,1,188535,5,6
77518,0,0,7,26
77519,4,148797,3,43
77520,0,111375,12,6
77521,1,325215,3,147
77522,0,0,4,55
77523,0,0,1,78
77524,0,0,5,46
77525,1,111375,4,6
77526,0,187110,2,220
77527,0,0,4,75
77528,2,39560,1,13
77529,0,0,0,140
77530,0,0,2,81
77531,0,0,4,30
77532,1,0,1,6
77533,0,252865,4,7
77534,0,0,0,154
77535,0,0,3,238
77536,0,69498,5,20
77537,0,0,5,236
77538,0,0,3,25
77539,3,0,1,167
77540,0,0,5,254
77541,2,0,4,16
77542,0,0,1,234
77543,0,0,3,13
77544,0,10692,6,24
77545,0,320760,6,53
77546,1,0,3,1
77547,0,33145,6,49
77548,0,0,4,26
77549,0,80190,1,7
77550,2,0,3,144
77551,1,0,2,88
77552,1,0,3,28
77553,5,80190,2,54
77554,1,0,3,192
77555,2,0,7,7
77556,0,0,2,36
77557,0,0,2,106
77558,1,0,2,126
77559,3,0,2,301
77560,1,0,1,29
77561,4,0,2,73
77562,0,0,1,192
77563,5,0,3,183
77564,0,178645,2,66
77565,0,0,1,9
77566,0,290822,5,91
77567,1,0,2,199
77568,4,0,3,194
77569,0,84466,3,21
77570,1,65577,4,90
77571,2,0,2,309
77572,0,0,10,56
77573,1,332521,8,64
77574,0,0,0,252
77575,0,169824,4,89
77576,2,0,1,82
77577,0,0,4,79
77578,1,0,1,69
77579,3,0,2,76
77580,1,0,1,48
77581,0,0,5,17
77582,0,80190,5,41
77583,0,133650,2,5
77584,1,27442,12,9
77585,0,213840,1,38
77586,3,0,6,196
77587,1,0,4,159
77588,1,0,3,23
77589,0,213840,4,6
77590,0,0,1,20
77591,0,0,0,96
77592,0,206712,12,1
77593,3,0,2,355
77594,1,32076,4,4
77595,0,0,1,220
77596,2,0,4,9
77597,1,26730,4,35
77598,0,0,1,143
77599,0,0,4,190
77600,1,252153,4,41
77601,0,0,1,189
77602,1,53460,4,165
77603,2,291357,4,289
77604,5,311850,2,6
77605,1,0,1,194
77606,0,0,0,265
77607,0,0,1,187
77608,0,0,5,39
77609,0,0,4,9
77610,2,0,2,28
77611,0,53460,1,60
77612,1,0,5,205
77613,0,104781,4,69
77614,0,5346,9,26
77615,1,186575,5,61
77616,1,0,1,52
77617,0,18711,4,5
77618,0,74844,9,167
77619,1,51321,6,89
77620,2,0,3,198
77621,8,400950,1,125
77622,0,0,5,290
77623,0,0,1,103
77624,1,0,3,12
77625,1,0,2,8
77626,0,64152,4,9
77627,0,0,5,101
77628,1,434629,1,12
77629,0,53460,1,32
77630,0,80190,2,71
77631,0,64152,1,162
77632,1,42768,1,80
77633,0,0,3,32
77634,0,0,2,41
77635,3,6415,4,14
77636,0,0,3,3
77637,0,0,0,7
77638,0,0,3,13
77639,0,434629,1,321
77640,1,0,4,38
77641,0,0,1,9
77642,1,0,4,85
77643,1,0,1,7
77644,5,0,3,67
77645,0,0,0,116
77646,5,0,1,118
77647,1,120285,2,137
77648,0,0,4,245
77649,3,2673,1,13
77650,1,0,0,28
77651,0,0,5,30
77652,0,122958,2,30
77653,1,0,1,116
77654,0,0,7,190
77655,0,0,2,13
77656,5,0,0,24
77657,1,180694,5,47
77658,0,17107,1,88
77659,1,0,3,193
77660,1,0,12,113
77661,3,0,4,3
77662,3,111375,6,90
77663,2,0,4,7
77664,0,0,2,2
77665,4,74844,3,103
77666,5,0,1,111
77667,0,104781,2,45
77668,0,0,4,28
77669,0,0,5,346
77670,0,0,4,137
77671,1,74844,2,87
77672,1,13365,5,223
77673,1,0,2,42
77674,2,0,4,51
77675,0,0,0,245
77676,0,165191,8,5
77677,0,0,2,8
77678,2,26730,4,106
77679,1,0,4,41
77680,0,32610,4,2
77681,0,0,4,28
77682,1,0,2,216
77683,0,0,1,27
77684,3,0,9,198
77685,0,434629,1,26
77686,0,0,2,41
77687,0,0,1,297
77688,2,0,4,180
77689,3,0,4,198
77690,0,0,10,7
77691,0,0,2,300
77692,0,187110,5,242
77693,0,0,5,54
77694,0,16038,4,8
77695,0,106920,9,49
77696,1,0,1,34
77697,4,0,4,200
77698,2,0,2,40
77699,4,0,2,14
77700,0,0,4,223
77701,3,0,4,96
77702,1,13275,6,14
77703,0,7484,7,9
77704,2,0,3,55
77705,0,0,1,13
77706,0,0,1,103
77707,1,0,2,119
77708,0,0,2,15
77709,0,0,4,303
77710,1,351232,4,204
77711,0,0,5,15
77712,0,0,2,350
77713,5,0,2,24
77714,0,255004,4,7
77715,0,0,1,355
77716,0,176418,6,8
77717,0,0,3,24
77718,1,0,6,6
77719,7,16038,0,184
77720,0,217849,6,10
77721,3,0,0,192
77722,1,0,2,217
77723,1,113869,4,10
77724,1,0,3,52
77725,2,0,0,285
77726,0,0,4,7
77727,4,400950,3,287
77728,0,434629,1,63
77729,0,0,2,22
77730,1,57736,1,206
77731,0,0,2,89
77732,0,39025,1,55
77733,1,0,1,35
77734,0,0,0,84
77735,0,0,3,9
77736,0,0,1,24
77737,1,171072,4,22
77738,0,141669,6,1
77739,2,0,6,6
77740,1,133650,4,25
77741,0,0,8,59
77742,0,57469,2,78
77743,0,0,4,33
77744,0,0,1,345
77745,0,167508,4,12
77746,1,0,4,8
77747,5,0,1,191
77748,1,0,1,111
77749,5,124027,4,10
77750,0,53460,4,120
77751,1,0,5,22
77752,1,0,5,115
77753,0,267300,1,14
77754,2,0,1,7
77755,1,0,2,85
77756,1,0,4,29
77757,2,0,2,28
77758,0,0,3,58
77759,0,71101,2,19
77760,2,26730,4,116
77761,1,99168,4,14
77762,1,53460,12,17
77763,0,0,12,23
77764,1,0,3,241
77765,0,223997,8,46
77766,0,147015,7,4
77767,5,0,1,21
77768,0,0,1,25
77769,0,0,10,29
77770,0,0,2,103
77771,0,0,4,44
77772,3,325571,2,45
77773,1,5346,12,99
77774,0,0,2,49
77775,0,175883,1,16
77776,0,109058,9,46
77777,0,0,4,28
77778,3,125631,6,3
77779,5,0,3,43
77780,4,0,4,1
77781,0,187110,2,14
77782,1,100237,5,302
77783,0,0,3,119
77784,0,53460,4,46
77785,1,0,3,135
77786,3,0,4,100
77787,10,0,2,185
77788,4,0,3,35
77789,0,0,1,33
77790,6,0,4,5
77791,1,0,1,37
77792,0,0,0,14
77793,0,0,4,11
77794,0,0,1,32
77795,0,90882,3,31
77796,1,5346,2,132
77797,3,60944,4,107
77798,0,356578,7,177
77799,4,122958,4,21
77800,0,19780,8,78
77801,0,17820,0,13
77802,0,119394,9,120
77803,1,0,4,9
77804,1,60409,1,7
77805,0,0,4,1
77806,1,0,7,2
77807,0,0,2,25
77808,1,0,5,30
77809,0,0,0,181
77810,0,0,6,6
77811,0,19156,2,130
77812,0,209206,3,24
77813,0,0,5,3
77814,0,68428,3,105
77815,1,434629,9,88
77816,0,39204,3,15
77817,4,0,3,321
77818,4,149688,2,102
77819,0,0,4,246
77820,4,5346,4,348
77821,1,72171,7,22
77822,0,141134,2,334
77823,4,0,1,253
77824,0,0,1,256
77825,1,187110,1,213
77826,0,152895,2,2
77827,0,0,2,9
77828,0,0,7,105
77829,5,0,0,14
77830,0,181229,12,7
77831,1,0,4,273
77832,2,0,5,144
77833,0,215978,2,23
77834,0,0,4,72
77835,0,0,3,41
77836,0,0,2,17
77837,1,133650,2,248
77838,1,0,2,82
77839,0,0,1,146
77840,0,0,2,84
77841,0,0,3,6
77842,4,99435,1,3
77843,0,0,4,41
77844,0,0,2,2
77845,0,0,1,1
77846,1,38491,2,30
77847,0,7484,8,239
77848,0,0,4,43
77849,1,0,8,3
77850,1,96228,0,164
77851,0,38491,3,82
77852,1,0,3,21
77853,2,0,0,9
77854,2,0,4,52
77855,0,0,1,127
77856,1,106920,1,82
77857,1,0,1,355
77858,4,0,1,62
77859,0,0,4,24
77860,0,73774,4,157
77861,4,0,8,8
77862,0,62370,6,82
77863,1,0,3,212
77864,0,0,3,3
77865,3,0,5,10
77866,3,0,3,86
77867,4,0,3,89
77868,1,69498,1,18
77869,2,0,1,321
77870,1,0,2,15
77871,0,15147,4,225
77872,0,0,1,69
77873,0,8019,10,219
77874,4,0,3,89
77875,0,0,4,41
77876,8,0,3,293
77877,5,10692,2,92
77878,1,0,8,217
77879,1,434629,4,88
77880,0,0,4,181
77881,3,0,2,219
77882,1,0,4,1
77883,3,0,4,129
77884,5,0,1,78
77885,5,178200,6,241
77886,0,22275,10,1
77887,0,0,4,30
77888,2,0,0,12
77889,2,0,4,57
77890,1,72705,4,232
77891,0,0,4,4
77892,1,0,3,68
77893,0,67359,1,28
77894,3,73774,2,207
77895,0,0,1,341
77896,0,0,1,287
77897,0,0,4,39
77898,2,0,2,172
77899,0,267300,1,121
77900,0,0,4,18
77901,0,0,4,41
77902,0,270864,12,11
77903,0,160380,4,159
77904,1,0,4,57
77905,0,124027,3,153
77906,0,0,1,107
77907,0,0,1,48
77908,6,0,8,59
77909,1,206177,5,7
77910,4,213840,2,162
77911,0,96228,6,195
77912,0,282803,3,231
77913,1,0,4,39
77914,8,0,5,40
77915,1,0,1,118
77916,0,82328,12,137
77917,2,0,4,118
77918,0,0,1,90
77919,4,0,2,157
77920,1,0,0,28
77921,0,0,1,38
77922,3,187110,3,1
77923,0,0,4,189
77924,0,0,5,123
77925,6,0,2,79
77926,0,0,2,3
77927,4,90882,4,79
77928,0,0,4,5
77929,4,0,4,4
77930,7,0,3,2
77931,3,0,2,20
77932,1,0,3,100
77933,1,28868,0,9
77934,1,0,1,11
77935,2,0,1,211
77936,7,144342,2,45
77937,0,0,0,11
77938,1,0,1,55
77939,2,0,2,3
77940,3,0,2,65
77941,0,0,0,4
77942,3,0,6,4
77943,5,0,1,193
77944,0,0,3,12
77945,0,0,3,27
77946,0,37422,0,30
77947,9,0,2,84
77948,0,32076,0,152
77949,2,0,4,130
77950,0,0,5,83
77951,0,0,1,75
77952,0,253400,3,14
77953,0,128304,12,21
77954,0,0,5,31
77955,1,187110,2,4
77956,0,0,3,83
77957,0,267300,4,7
77958,4,0,2,88
77959,0,184615,11,12
77960,0,0,5,77
77961,0,434629,10,11
77962,4,0,2,249
77963,5,16038,2,143
77964,2,114939,8,7
77965,1,0,3,24
77966,0,0,4,224
77967,1,0,4,21
77968,1,114048,4,8
77969,2,434629,3,223
77970,1,0,4,82
77971,4,0,5,18
77972,0,266230,3,48
77973,0,0,7,26
77974,1,174279,3,81
77975,1,0,5,44
77976,1,0,1,69
77977,0,0,2,29
77978,1,0,4,1
77979,0,0,3,14
77980,1,106920,1,153
77981,0,0,4,29
77982,0,42768,4,73
77983,0,0,5,2
77984,1,0,1,283
77985,1,0,3,3
77986,1,11850,7,104
77987,1,0,5,12
77988,0,0,6,16
77989,1,13365,8,306
77990,2,0,9,20
77991,0,137926,4,41
77992,2,0,3,21
77993,0,0,0,34
77994,0,26730,4,277
77995,4,0,1,48
77996,0,0,5,14
77997,1,0,4,2
77998,1,0,2,48
77999,0,0,3,95
78000,0,0,1,33
78001,1,0,6,4
78002,0,26730,2,286
78003,0,5346,3,14
78004,0,0,6,314
78005,5,0,4,14
78006,0,5346,4,41
78007,1,0,9,1
78008,0,31006,3,35
78009,0,0,2,62
78010,1,0,6,20
78011,2,0,3,43
78012,0,0,6,84
78013,1,0,4,111
78014,1,0,4,38
78015,2,0,4,19
78016,1,22453,3,11
78017,6,155568,3,322
78018,0,0,2,161
78019,0,0,5,82
78020,0,9801,3,168
78021,3,8019,5,61
78022,2,0,2,256
78023,0,0,0,116
78024,1,145945,10,259
78025,1,0,0,48
78026,0,0,1,327
78027,5,160380,3,68
78028,0,0,0,12
78029,2,0,8,35
78030,0,0,2,25
78031,0,0,2,41
78032,1,0,3,145
78033,1,53460,1,43
78034,5,12295,2,3
78035,1,0,2,70
78036,4,112266,3,326
78037,4,0,1,225
78038,0,245916,4,9
78039,1,0,3,15
78040,0,75913,7,5
78041,0,0,2,33
78042,0,0,1,137
78043,0,8910,1,57
78044,3,0,2,77
78045,4,0,3,7
78046,2,29046,12,61
78047,4,0,2,5
78048,0,0,3,50
78049,0,148797,3,97
78050,1,0,3,11
78051,0,0,1,150
78052,0,192990,4,96
78053,0,11761,5,183
78054,0,0,3,59
78055,3,0,0,5
78056,0,69498,4,220
78057,3,40629,0,41
78058,0,17820,2,130
78059,1,62548,5,46
78060,1,26730,4,1
78061,0,0,2,201
78062,0,0,4,41
78063,1,434629,1,62
78064,2,0,5,53
78065,0,10692,2,1
78066,2,5346,9,21
78067,0,0,4,10
78068,0,213840,1,194
78069,3,0,2,85
78070,0,0,1,284
78071,0,0,4,17
78072,0,12830,4,84
78073,1,0,2,6
78074,4,374220,4,9
78075,4,0,2,319
78076,0,6949,5,8
78077,4,0,5,11
78078,1,0,2,252
78079,0,0,1,6
78080,1,0,6,75
78081,1,112266,2,10
78082,0,133650,4,120
78083,0,187110,1,96
78084,3,0,4,43
78085,0,114939,11,7
78086,1,177130,4,18
78087,0,0,0,16
78088,0,33679,0,11
78089,2,0,1,335
78090,0,0,5,77
78091,0,0,2,19
78092,1,0,1,85
78093,0,0,1,205
78094,0,32076,10,55
78095,1,168399,3,142
78096,0,0,1,277
78097,0,0,3,88
78098,4,4900,4,36
78099,0,31541,6,92
78100,2,34749,4,21
78101,0,0,1,126
78102,3,133650,4,28
78103,0,80190,1,5
78104,4,0,3,239
78105,0,0,4,7
78106,0,55063,4,28
78107,2,64152,1,92
78108,1,6415,5,14
78109,0,0,1,97
78110,0,187110,1,83
78111,4,0,4,112
78112,2,0,2,34
78113,5,0,7,21
78114,3,133650,5,179
78115,1,0,0,26
78116,0,0,3,267
78117,3,0,2,28
78118,0,0,0,75
78119,6,0,2,83
78120,1,5346,9,67
78121,1,138996,0,14
78122,1,115473,3,30
78123,4,35818,1,37
78124,0,98010,5,49
78125,1,77517,9,5
78126,4,23522,1,86
78127,0,0,1,180
78128,0,266052,2,40
78129,1,0,4,30
78130,0,0,3,263
78131,1,0,3,84
78132,0,77517,4,239
78133,0,0,1,100
78134,0,16038,0,11
78135,0,0,4,13
78136,4,80190,3,82
78137,0,0,1,24
78138,0,10692,2,35
78139,4,0,0,107
78140,1,0,6,1
78141,0,0,2,39
78142,0,273358,8,275
78143,0,0,7,341
78144,1,0,3,184
78145,0,0,2,48
78146,0,187110,1,116
78147,5,21384,3,23
78148,1,434629,3,105
78149,0,0,2,13
78150,0,0,4,6
78151,0,250727,5,84
78152,2,0,2,146
78153,0,0,3,1
78154,1,0,1,254
78155,4,0,0,273
78156,0,8910,2,4
78157,0,0,1,73
78158,4,0,2,13
78159,6,0,0,2
78160,1,170002,1,67
78161,1,0,3,66
78162,2,0,4,23
78163,4,0,4,280
78164,0,75378,2,36
78165,0,86070,0,201
78166,0,0,4,14
78167,0,76180,8,5
78168,0,0,0,113
78169,0,0,2,3
78170,0,0,2,40
78171,1,0,6,306
78172,1,21918,4,21
78173,0,53460,6,11
78174,1,0,8,183
78175,0,0,3,12
78176,0,85536,0,89
78177,4,0,7,33
78178,0,207424,7,109
78179,0,0,2,119
78180,0,0,2,48
78181,0,0,4,22
78182,4,0,4,7
78183,2,0,1,133
78184,0,138817,4,7
78185,0,0,2,34
78186,1,0,3,11
78187,3,8019,5,130
78188,0,0,8,14
78189,0,267300,1,130
78190,2,0,0,97
78191,4,0,0,115
78192,0,133650,2,10
78193,0,0,3,41
78194,3,0,2,124
78195,0,0,3,11
78196,4,0,2,199
78197,0,0,3,92
78198,0,261954,3,30
78199,0,0,1,58
78200,1,0,1,185
78201,0,267300,3,170
78202,3,0,4,232
78203,0,0,4,53
78204,1,0,4,5
78205,0,0,0,348
78206,1,66825,2,66
78207,0,0,4,32
78208,2,0,6,22
78209,2,213840,4,26
78210,0,119928,5,355
78211,0,74309,0,181
78212,0,0,4,98
78213,0,0,5,18
78214,0,0,4,14
78215,1,229432,4,243
78216,0,128304,1,4
78217,5,0,1,33
78218,1,0,0,75
78219,1,0,8,9
78220,0,6415,6,82
78221,0,0,1,79
78222,0,0,1,172
78223,4,50787,0,92
78224,0,195663,4,89
78225,0,199405,2,8
78226,0,0,4,55
78227,0,0,0,214
78228,0,0,2,18
78229,5,0,0,30
78230,1,0,6,9
78231,0,0,4,10
78232,0,0,1,177
78233,5,0,1,92
78234,4,0,3,25
78235,0,160380,3,31
78236,0,0,2,98
78237,1,4455,5,108
78238,0,0,3,30
78239,2,0,1,211
78240,0,267300,4,178
78241,0,168933,4,16
78242,0,0,4,13
78243,0,0,1,92
78244,0,0,1,32
78245,1,0,1,101
78246,3,50252,7,34
78247,4,0,3,99
78248,3,0,3,7
78249,1,66825,4,17
78250,1,0,3,81
78251,0,0,1,355
78252,2,61300,1,38
78253,3,0,1,103
78254,3,204751,4,260
78255,0,0,12,21
78256,4,0,2,138
78257,0,0,2,21
78258,0,0,1,39
78259,1,0,1,13
78260,1,0,2,45
78261,2,0,2,10
78262,0,0,5,2
78263,4,377784,4,7
78264,0,0,0,58
78265,4,0,3,355
78266,2,30115,12,6
78267,1,164033,4,8
78268,2,53460,0,5
78269,0,0,1,132
78270,0,247163,4,9
78271,5,0,4,22
78272,0,0,1,52
78273,0,124027,0,72
78274,1,96762,12,82
78275,1,198336,8,29
78276,0,104781,2,89
78277,4,0,3,40
78278,0,0,2,10
78279,0,0,6,10
78280,0,0,7,16
78281,0,0,1,288
78282,0,0,2,355
78283,5,94802,1,53
78284,0,16038,1,97
78285,0,0,3,257
78286,0,0,1,93
78287,0,0,4,14
78288,0,0,3,7
78289,2,0,4,109
78290,0,0,2,31
78291,5,0,5,7
78292,1,0,7,109
78293,2,0,3,6
78294,1,0,8,212
78295,4,434629,1,41
78296,0,76982,4,45
78297,2,0,4,4
78298,0,96228,2,29
78299,0,0,0,72
78300,1,32076,1,18
78301,0,0,2,28
78302,2,0,2,103
78303,4,58806,8,1
78304,0,13365,2,243
78305,0,0,4,96
78306,1,0,1,88
78307,0,0,4,8
78308,0,0,3,74
78309,1,183546,2,28
78310,3,0,2,178
78311,3,77517,2,22
78312,0,0,3,91
78313,2,0,4,78
78314,1,0,5,85
78315,8,58806,1,58
78316,0,2673,6,123
78317,0,155568,1,232
78318,1,0,2,242
78319,1,40095,0,41
78320,0,0,6,96
78321,0,53460,3,118
78322,3,7306,10,195
78323,1,0,1,145
78324,0,0,4,75
78325,0,0,0,58
78326,0,96228,1,1
78327,2,42768,8,154
78328,1,0,1,256
78329,1,10692,2,179
78330,0,0,2,238
78331,0,0,3,81
78332,0,34570,4,154
78333,4,0,10,6
78334,1,0,2,97
78335,1,0,4,340
78336,4,222750,4,187
78337,0,0,3,204
78338,0,89812,4,7
78339,2,0,3,52
78340,0,125631,4,6
78341,0,0,0,150
78342,0,0,0,44
78343,2,0,1,89
78344,0,133650,0,5
78345,0,0,3,40
78346,2,0,5,219
78347,4,0,2,18
78348,0,4455,4,18
78349,3,10692,6,9
78350,0,0,1,11
78351,0,0,2,322
78352,0,1336,1,27
78353,0,0,2,64
78354,4,0,3,2
78355,3,0,9,5
78356,2,0,0,84
78357,1,0,2,83
78358,0,0,3,6
78359,1,222393,1,41
78360,2,0,5,43
78361,1,0,4,33
78362,0,0,2,45
78363,3,0,2,41
78364,3,0,2,82
78365,0,0,1,9
78366,0,122958,0,83
78367,0,97297,5,266
78368,4,203148,2,42
78369,0,0,1,4
78370,1,347490,4,5
78371,0,42768,4,5
78372,3,0,1,109
78373,0,0,2,7
78374,1,0,2,40
78375,2,0,3,226
78376,1,2673,2,118
78377,0,0,3,3
78378,0,187644,1,22
78379,0,0,3,191
78380,7,82863,4,212
78381,0,49717,4,5
78382,0,29403,4,10
78383,0,0,0,33
78384,0,0,0,8
78385,0,0,3,137
78386,0,133650,3,6
78387,0,0,2,69
78388,5,147549,4,10
78389,0,0,3,39
78390,0,133650,2,101
78391,0,0,1,54
78392,1,0,5,1
78393,0,0,2,355
78394,0,0,0,13
78395,0,0,8,144
78396,0,0,3,18
78397,2,0,3,24
78398,1,0,2,6
78399,1,0,2,7
78400,2,0,2,19
78401,1,133650,3,31
78402,4,224532,1,12
78403,0,0,2,136
78404,1,165726,3,48
78405,2,138461,3,240
78406,0,177487,4,78
78407,1,26730,4,1
78408,0,14434,3,109
78409,4,46510,0,262
78410,1,32076,2,50
78411,0,0,4,33
78412,4,0,4,38
78413,0,0,0,229
78414,0,133650,1,124
78415,0,0,1,33
78416,1,0,1,56
78417,1,133650,7,11
78418,1,0,4,82
78419,5,0,0,225
78420,4,0,1,184
78421,0,0,4,18
78422,4,0,1,23
78423,5,0,2,298
78424,1,0,2,355
78425,2,0,2,256
78426,3,106920,4,54
78427,0,0,0,23
78428,0,0,5,89
78429,1,0,2,78
78430,0,97831,2,43
78431,0,0,1,24
78432,1,0,7,6
78433,1,10692,4,20
78434,1,0,4,63
78435,2,0,4,1
78436,0,50252,8,36
78437,0,0,0,276
78438,0,0,12,8
78439,1,0,1,36
78440,0,199940,6,85
78441,5,0,3,19
78442,0,295099,10,34
78443,0,0,6,119
78444,1,41164,4,118
78445,0,187644,2,197
78446,1,0,4,3
78447,0,0,3,200
78448,0,0,2,14
78449,0,0,1,78
78450,1,80190,2,4
78451,0,0,4,9
78452,2,0,1,193
78453,0,0,4,5
78454,0,0,5,11
78455,0,0,2,123
78456,1,0,7,38
78457,0,200475,3,137
78458,0,0,5,69
78459,0,0,6,130
78460,1,0,1,200
78461,4,0,3,355
78462,2,0,3,10
78463,1,0,0,108
78464,0,0,1,6
78465,1,0,2,39
78466,1,0,2,19
78467,0,0,7,31
78468,0,0,0,34
78469,1,43302,1,15
78470,2,0,2,310
78471,0,16038,0,127
78472,0,0,1,18
78473,0,374220,4,7
78474,0,0,0,226
78475,2,0,3,299
78476,0,0,3,14
78477,4,0,5,147
78478,0,27799,0,143
78479,0,0,1,14
78480,0,0,5,4
78481,0,0,8,6
78482,0,0,4,137
78483,4,0,4,32
78484,1,0,4,109
78485,0,0,0,74
78486,0,60142,6,4
78487,0,336798,8,28
78488,0,0,3,23
78489,0,0,1,55
78490,2,24057,4,10
78491,3,133650,1,14
78492,0,87674,7,2
78493,0,0,4,4
78494,0,130977,3,28
78495,0,0,1,1
78496,1,0,3,96
78497,3,0,0,14
78498,1,257142,10,7
78499,2,0,0,118
78500,1,0,4,18
78501,3,0,2,15
78502,0,0,4,165
78503,0,289575,5,7
78504,0,0,3,30
78505,0,0,4,303
78506,1,0,5,5
78507,0,186575,1,44
78508,0,27799,3,10
78509,1,29403,9,1
78510,3,37422,8,205
78511,4,0,6,284
78512,0,0,3,55
78513,1,101574,2,7
78514,0,0,3,76
78515,0,218295,0,7
78516,0,106920,4,6
78517,0,0,4,46
78518,0,113869,8,21
78519,0,0,0,3
78520,1,0,2,9
78521,1,0,2,11
78522,0,141669,2,94
78523,2,269973,9,11
78524,2,0,10,86
78525,0,0,3,102
78526,1,0,5,96
78527,0,133650,4,13
78528,0,42768,11,135
78529,1,0,0,8
78530,8,74844,3,247
78531,0,0,3,78
78532,1,0,4,47
78533,3,106920,2,5
78534,2,106920,6,155
78535,1,10424,0,219
78536,7,0,4,31
78537,0,0,4,58
78538,0,0,2,111
78539,0,155925,3,161
78540,5,0,2,96
78541,1,85536,3,191
78542,1,0,1,88
78543,4,0,0,91
78544,0,5346,8,28
78545,0,0,2,193
78546,0,58806,4,7
78547,0,10692,1,252
78548,0,0,4,112
78549,0,0,4,16
78550,3,106920,7,24
78551,0,0,1,96
78552,1,0,1,181
78553,1,0,1,28
78554,1,32076,3,3
78555,0,0,7,5
78556,5,10692,2,7
78557,2,11939,7,112
78558,0,133650,4,11
78559,4,277992,1,45
78560,2,0,7,225
78561,2,0,3,10
78562,4,0,1,240
78563,3,213840,2,246
78564,0,0,3,122
78565,4,44550,6,79
78566,3,224532,12,25
78567,1,53460,2,33
78568,0,0,4,89
78569,1,0,0,49
78570,0,38491,2,11
78571,0,31541,2,42
78572,9,0,2,201
78573,1,0,7,4
78574,3,133650,10,11
78575,0,155925,4,53
78576,1,0,4,6
78577,2,0,0,254
78578,1,0,4,1
78579,0,80190,4,55
78580,5,0,4,106
78581,0,0,0,28
78582,0,0,4,68
78583,3,0,2,174
78584,4,96228,1,138
78585,2,133650,6,5
78586,5,0,4,19
